invader_name,Latitude,Longitude,number
PA_507,48.87540190000001,2.3690121666666664,507.0
PA_508,48.8616849,2.3441604333333332,508.0
PA_509,48.8618333,2.3442493,509.0
PA_510,48.85328646666667,2.370583733333333,510.0
PA_511,48.859047,2.4021006,511.0
PA_512,48.8838502,2.3683423,512.0
PA_513,48.8618086,2.3642921,513.0
PA_514,48.864149700000006,2.296888666666667,514.0
PA_515,48.84853393333333,2.3939159333333335,515.0
PA_516,48.870178733333326,2.395524066666667,516.0
PA_517,48.8616662,2.3654641,517.0
PA_519,48.8593408,2.3596318,519.0
PA_520,48.835493299999996,2.4947478,520.0
PA_521,48.875559366666664,2.3998499333333334,521.0
PA_522,48.8663783,2.3689907333333333,522.0
PA_523,48.85277416666667,2.3532423333333337,523.0
PA_524,48.82694113333333,2.5088294666666666,524.0
PA_525,48.859457533333334,2.3526726,525.0
PA_526,48.860423266666665,2.4871190333333333,526.0
PA_527,48.83326336666667,2.366093033333333,527.0
PA_528,48.8506486,2.3475405,528.0
PA_529,48.849367300000004,2.3517115,529.0
PA_530,48.873544366666664,2.388360066666667,530.0
PA_531,48.8701426,2.3953162999999997,531.0
PA_532,48.865901799999996,2.3781530666666666,532.0
PA_533,48.90082623333333,2.3438681666666668,533.0
PA_534,48.86459120000001,2.2969934,534.0
PA_535,48.855306266666666,2.3999186333333333,535.0
PA_536,48.8395267,2.3887237333333338,536.0
PA_537,48.866430699999995,2.382699166666667,537.0
PA_538,48.8840866,2.3324355,538.0
PA_539,48.86200493333333,2.354149866666667,539.0
PA_540,48.8682004,2.381304,540.0
PA_541,48.855574,2.3746884,541.0
PA_542,48.84337416666667,2.379224966666667,542.0
PA_543,48.83259923333333,2.370970433333333,543.0
PA_544,48.853630333333335,2.3768690666666665,544.0
PA_545,48.86759873333333,2.3965790333333334,545.0
PA_546,48.83200566666667,2.397195266666667,546.0
PA_547,48.87314213333334,2.3816189333333333,547.0
PA_548,48.87098283333333,2.3738483,548.0
PA_549,48.87328286666666,2.3589571333333335,549.0
PA_550,48.854819866666666,2.336605033333333,550.0
PA_551,48.86524156666667,2.4115021333333333,551.0
PA_552,48.87167763333334,2.3302731333333333,552.0
PA_553,48.881488866666665,2.3399533333333333,553.0
PA_554,48.84309076666667,2.391750933333333,554.0
PA_555,48.85460496666667,2.3686765333333333,555.0
PA_556,48.851910833333335,2.3490544,556.0
PA_557,48.841558633333335,2.3411784333333334,557.0
PA_558,48.83859366666667,2.3959007,558.0
PA_559,48.838728366666665,2.3964057999999997,559.0
PA_560,48.868586066666666,2.2740484333333333,560.0
PA_561,48.890307,2.347126,561.0
PA_562,48.89241443333333,2.339935666666667,562.0
PA_563,48.8622072,2.3371282333333334,563.0
PA_564,48.839904766666656,2.3619141,564.0
PA_565,48.88107826666667,2.3618542,565.0
PA_566,48.85986716666667,2.3885063333333334,566.0
PA_567,48.87602793333334,2.402199166666667,567.0
PA_568,48.87988326666667,2.358772033333333,568.0
PA_569,48.81685193333333,2.4428348,569.0
PA_570,48.85530663333333,2.3594952,570.0
PA_571,48.8472698,2.3674626333333335,571.0
PA_572,48.856483533333325,2.357368166666667,572.0
PA_573,48.87091213333333,2.393062066666667,573.0
PA_574,48.8300042,2.4937303666666666,574.0
PA_575,48.86159803333334,2.3630288333333334,575.0
PA_576,48.86244753333333,2.3352188,576.0
PA_577,48.87323033333333,2.3898369333333336,577.0
PA_578,48.84527713333333,2.3118494666666667,578.0
PA_579,48.86251633333333,2.3349108,579.0
PA_580,48.8579495,2.3528666,580.0
PA_581,48.86245293333334,2.3351892666666667,581.0
PA_582,48.86657656666667,2.3357075333333337,582.0
PA_583,48.87775903333333,2.3262997999999997,583.0
PA_584,48.87725173333333,2.326805666666667,584.0
PA_585,48.86134606666667,2.353396533333333,585.0
PA_586,48.85919256666667,2.367496,586.0
PA_587,48.85985325,2.3525497499999997,587.0
PA_588,48.852635,2.36323700000001,588.0
PA_589,48.8744242,2.3861754,589.0
PA_590,48.86371449999999,2.3494062000000002,590.0
PA_591,48.86910963333333,2.372984133333333,591.0
PA_592,48.84908443333333,2.3341495,592.0
PA_593,48.83646223333333,2.2782690666666667,593.0
PA_594,48.836671599999995,2.278760966666667,594.0
PA_595,48.83794456666667,2.281869066666667,595.0
PA_596,48.84334636666667,2.2955922666666666,596.0
PA_597,48.849203666666675,2.2976914,597.0
PA_598,48.85718916666667,2.310113633333333,598.0
PA_599,48.88677846666667,2.3848533,599.0
PA_600,48.88645996666667,2.3968765333333333,600.0
PA_601,48.8595503,2.4859876,601.0
PA_602,48.87382793333333,2.385535,602.0
PA_603,48.84911913333334,2.3516564,603.0
PA_604,48.8467205,2.3870720666666667,604.0
PA_605,48.8843558,2.342457233333333,605.0
PA_606,48.8671818,2.344927933333333,606.0
PA_607,48.8835052,2.3419023666666665,607.0
PA_608,48.82014973333333,2.4842532333333334,608.0
PA_609,48.88421233333333,2.3596923000000003,609.0
PA_610,48.861698399999995,2.4003395333333333,610.0
PA_611,48.9611213,2.4737537333333335,611.0
PA_612,48.8589261,2.352351,612.0
PA_613,48.81626243333333,2.3612045,613.0
PA_614,48.82622873333333,2.298552866666667,614.0
PA_615,48.852574366666666,2.376709566666667,615.0
PA_616,48.877736733333336,2.2883299666666668,616.0
PA_617,48.88037023333334,2.292803466666667,617.0
PA_618,48.880566566666666,2.2929424666666667,618.0
PA_619,48.88272476666666,2.3059802,619.0
PA_620,48.871269633333334,2.3706457333333333,620.0
PA_621,48.88911063333333,2.3961350666666665,621.0
PA_622,48.8358186,2.4123642000000003,622.0
PA_623,48.827262700000006,2.3859665,623.0
PA_624,48.85195493333333,2.3284637666666668,624.0
PA_625,48.852880733333336,2.3295051333333334,625.0
PA_626,48.83710729999999,2.2965979,626.0
PA_627,48.851403600000005,2.3291068,627.0
PA_628,48.82738906666666,2.3147029333333333,628.0
PA_629,48.84354966666666,2.325487,629.0
PA_630,48.857464066666665,2.3180632,630.0
PA_631,48.8728098,2.3314808666666664,631.0
PA_632,48.8723168,2.3781670666666668,632.0
PA_633,48.88207453333333,2.3690434000000002,633.0
PA_634,48.852125433333335,2.342594866666667,634.0
PA_635,48.84875460000001,2.332629066666667,635.0
PA_636,48.847973599999996,2.3516649,636.0
PA_637,48.8559864,2.3666465333333333,637.0
PA_638,48.86473086666666,2.353397766666667,638.0
PA_639,48.88667793333334,2.3384381,639.0
PA_640,48.8872428,2.3370121999999998,640.0
PA_641,48.88627163333334,2.3378845666666668,641.0
PA_642,48.88599836666666,2.3385360666666664,642.0
PA_643,48.884580400000004,2.3378415666666665,643.0
PA_644,48.886223199999996,2.3440968333333334,644.0
PA_645,48.879741833333334,2.4006357,645.0
PA_646,48.827949866666664,2.304906366666667,646.0
PA_647,48.889471633333336,2.3368225000000002,647.0
PA_648,48.8682034,2.4014733666666666,648.0
PA_649,48.882802,2.3899449333333336,649.0
PA_650,48.84751293333334,2.2680737333333334,650.0
PA_651,48.86716316666667,2.2835026666666667,651.0
PA_652,48.865045933333334,2.282825366666667,652.0
PA_653,48.87134423333333,2.3097475,653.0
PA_654,48.85333473333333,2.3765612333333332,654.0
PA_655,48.862200599999994,2.363685933333333,655.0
PA_656,48.89588886666667,2.3395082,656.0
PA_657,48.88318,2.3711027000000002,657.0
PA_658,48.87168173333333,2.4041391,658.0
PA_659,48.89416103333334,2.3320713000000004,659.0
PA_660,48.88344566666666,2.314112533333333,660.0
PA_661,48.88517026666667,2.302860433333333,661.0
PA_662,48.88382433333334,2.3121276666666666,662.0
PA_663,48.88109396666667,2.2895924,663.0
PA_664,48.87718736666667,2.2922524333333336,664.0
PA_665,48.86556616666667,2.2855677666666665,665.0
PA_666,48.852900866666666,2.2864310000000003,666.0
PA_667,48.8236402,2.3620702666666666,667.0
PA_668,48.86636696666667,2.3806051,668.0
PA_669,48.8983555,2.3536148333333333,669.0
PA_670,48.874866499999996,2.3824393333333336,670.0
PA_671,48.87651466666667,2.3781933,671.0
PA_672,48.86435936666667,2.381657133333333,672.0
PA_673,48.85357343333334,2.3383236666666667,673.0
PA_674,48.8402226,2.3155369666666665,674.0
PA_675,48.8271249,2.3253250333333333,675.0
PA_676,48.8533097,2.3414853,676.0
PA_677,48.854674966666664,2.3367603666666668,677.0
PA_678,48.857228066666664,2.3364238333333334,678.0
PA_679,48.84042426666667,2.3497616000000003,679.0
PA_680,48.86848476666666,2.388512,680.0
PA_681,48.855450499999996,2.3620330000000003,681.0
PA_682,48.856806500000005,2.3629672999999998,682.0
PA_683,48.86583246666667,2.370006866666667,683.0
PA_684,48.8401771,2.359112533333333,684.0
PA_685,48.85829173333334,2.4881029333333333,685.0
PA_686,48.8286371,2.3991641666666665,686.0
PA_687,48.8281347,2.3876274,687.0
PA_688,48.8532197,2.3720518,688.0
PA_689,48.8723344,2.3769528,689.0
PA_690,48.901306966666674,2.3426629,690.0
PA_691,48.850388833333334,2.2657679666666666,691.0
PA_692,48.85444903333333,2.2654718,692.0
PA_693,48.848927233333335,2.266417,693.0
PA_694,48.84877503333333,2.2633962666666663,694.0
PA_695,48.852478,2.2679513,695.0
PA_696,48.86116013333333,2.3631549,696.0
PA_697,48.853888299999994,2.3698456,697.0
PA_698,48.85511793333333,2.3720784,698.0
PA_699,48.8573788,2.4038798666666668,699.0
PA_700,48.8524751,2.4060057,700.0
PA_701,48.85401856666667,2.3818729,701.0
PA_702,48.85382346666666,2.3818419,702.0
PA_703,48.8531726,2.3774361,703.0
PA_704,48.852047199999994,2.3655133,704.0
PA_705,48.82553433333334,2.3747903333333333,705.0
PA_706,48.83064199999999,2.3673683,706.0
PA_707,48.85343343333333,2.3640769,707.0
PA_708,48.8757323,2.381409233333333,708.0
PA_709,48.8761569,2.4023473,709.0
PA_710,48.85297483333333,2.3668954666666666,710.0
PA_711,48.855808333333336,2.3672361333333334,711.0
PA_712,48.880365266666665,2.353528133333333,712.0
PA_713,48.86902063333333,2.358775833333333,713.0
PA_714,48.82649876666667,2.3787749333333337,714.0
PA_715,48.85711903333333,2.3954657999999998,715.0
PA_716,48.869401,2.4300975,716.0
PA_717,48.856951,2.3980607,717.0
PA_718,48.85575933333333,2.3785344,718.0
PA_719,48.85859763333334,2.380193866666666,719.0
PA_720,48.86022869999999,2.347493833333333,720.0
PA_721,48.8905663,2.382271,721.0
PA_722,48.86213273333334,2.3562239333333337,722.0
PA_723,48.88133616666667,2.327519666666667,723.0
PA_724,48.875961999999994,2.3478231,724.0
PA_725,48.8793942,2.3577402666666667,725.0
PA_726,48.88565306666667,2.3165899,726.0
PA_727,48.8807458,2.3286374666666667,727.0
PA_728,48.88354413333334,2.3233939,728.0
PA_729,48.875853,2.326074633333333,729.0
PA_730,48.875874966666665,2.3471942666666665,730.0
PA_731,48.873661199999994,2.3881744,731.0
PA_732,48.87330293333333,2.3825428333333334,732.0
PA_733,48.87053596666667,2.377715766666667,733.0
PA_734,48.87317766666666,2.34308399999999,734.0
PA_735,48.8789432,2.319053766666667,735.0
PA_736,48.865802900000006,2.3303477666666668,736.0
PA_737,48.87271023333333,2.3960876333333334,737.0
PA_738,48.87582643333334,2.3836147333333333,738.0
PA_739,48.86993806666667,2.3949124666666664,739.0
PA_740,48.8388735,2.3960101999999996,740.0
PA_741,48.8821141,2.370529433333333,741.0
PA_742,48.872976300000005,2.3907582,742.0
PA_743,48.8694865,2.3690343333333335,743.0
PA_744,48.868753,2.3920240666666666,744.0
PA_745,48.871204,2.3917794,745.0
PA_746,48.8643724,2.3642143333333334,746.0
PA_747,48.85398613333333,2.3381180333333336,747.0
PA_748,48.89968883333333,2.3880321,748.0
PA_749,48.85903646666666,2.436158766666667,749.0
PA_750,48.857382199999996,2.434649766666667,750.0
PA_751,48.8605184,2.440096366666667,751.0
PA_752,48.876108933333335,2.4409278333333333,752.0
PA_753,48.852962133333335,2.4078998,753.0
PA_754,48.8603784,2.3754164,754.0
PA_755,48.87507423333333,2.340507,755.0
PA_756,48.87662526666667,2.3394019333333333,756.0
PA_757,48.83374,2.24399,757.0
PA_758,48.830906166666665,2.2572923,758.0
PA_759,48.83069746666666,2.2596431999999997,759.0
PA_760,48.834861933333336,2.2620962666666666,760.0
PA_761,48.85111336666666,2.2783918666666665,761.0
PA_762,48.84851546666666,2.2604303666666667,762.0
PA_763,48.87595626666666,2.4412308666666664,763.0
PA_764,48.85243526666667,2.3414518999999996,764.0
PA_765,48.844780766666666,2.346587866666667,765.0
PA_766,48.841406500000005,2.3496384999999997,766.0
PA_767,48.839635433333335,2.3562345,767.0
PA_768,48.84622936666667,2.3779401666666664,768.0
PA_769,48.86072433333333,2.3551657,769.0
PA_770,48.87882333333334,2.34522633333332,770.0
PA_771,48.85861883333333,2.4029404666666667,771.0
PA_772,48.855539066666665,2.2900304,772.0
PA_773,48.8664368,2.3127079,773.0
PA_774,48.86862473333334,2.371903833333333,774.0
PA_775,48.86580783333333,2.340731433333333,775.0
PA_776,48.87263806666667,2.324097966666667,776.0
PA_777,48.8644148,2.3498082,777.0
PA_778,48.8203694,2.3746031999999997,778.0
PA_779,48.82046,2.37492,779.0
PA_780,48.851304633333335,2.3319776666666665,780.0
PA_781,48.84608763333333,2.3543342,781.0
PA_782,48.82046,2.37492,782.0
PA_783,48.82046,2.37492,783.0
PA_784,48.82046,2.37492,784.0
PA_785,48.860991475,2.4049657499999997,785.0
PA_786,48.82046,2.37492,786.0
PA_787,48.82046,2.37492,787.0
PA_788,48.82046,2.37492,788.0
PA_789,48.82046,2.37492,789.0
PA_790,48.82046,2.37492,790.0
PA_791,48.82046,2.37492,791.0
PA_792,48.82046,2.37492,792.0
PA_793,48.82046,2.37492,793.0
PA_794,48.82046,2.37492,794.0
PA_795,48.85268883333333,2.3392580000000005,795.0
PA_796,48.86104806666666,2.3629309666666667,796.0
PA_797,48.85990723333333,2.3249136666666668,797.0
PA_798,48.854432933333335,2.3310604,798.0
PA_799,48.8736316,2.3302871,799.0
PA_800,48.86583290000001,2.3434936333333334,800.0
PA_801,48.857184600000004,2.3317474,801.0
PA_802,48.8526689,2.3338559,802.0
PA_803,48.85247736666667,2.339230466666667,803.0
PA_804,48.82046,2.37492,804.0
PA_805,48.82046,2.37492,805.0
PA_806,48.82046,2.37492,806.0
PA_807,48.82046,2.37492,807.0
PA_808,48.8647077,2.3023036,808.0
PA_809,48.843242866666664,2.406102733333333,809.0
PA_810,48.85052916666666,2.3928941666666668,810.0
PA_811,48.85036243333334,2.3831038666666666,811.0
PA_812,48.84933993333333,2.377694366666667,812.0
PA_813,48.871836099999996,2.365228366666667,813.0
PA_814,48.866882266666664,2.3514205333333336,814.0
PA_815,48.85860423333333,2.3519425999999997,815.0
PA_816,48.85226713333333,2.360167666666667,816.0
PA_817,48.860208166666666,2.404229433333333,817.0
PA_818,48.85960773333333,2.368505433333333,818.0
PA_819,48.86093513333333,2.3424138,819.0
PA_820,48.86236003333334,2.3637213666666663,820.0
PA_821,48.85440186666667,2.3959779666666665,821.0
PA_822,48.85844916666667,2.400677,822.0
PA_823,48.8867075,2.3849925,823.0
PA_824,48.85942143333333,2.402777233333333,824.0
PA_825,48.85579966666666,2.4230278999999997,825.0
PA_826,48.8723162,2.3781964666666666,826.0
PA_827,48.86342173333333,2.3993633333333335,827.0
PA_828,48.854766633333334,2.3990583,828.0
PA_829,48.855101733333335,2.3989492,829.0
PA_830,48.85609986666666,2.405826233333334,830.0
PA_831,48.85189173333333,2.4012713,831.0
PA_832,48.85755203333334,2.3994073,832.0
PA_833,48.85740633333333,2.3993094999999998,833.0
PA_834,48.85836626666667,2.3987247333333332,834.0
PA_835,48.8591582,2.399619433333333,835.0
PA_836,48.853815499999996,2.374082733333333,836.0
PA_837,48.855911666666664,2.3752663666666667,837.0
PA_838,48.85637056666667,2.3942338999999997,838.0
PA_839,48.86288076666667,2.3487225666666665,839.0
PA_840,48.8636472,2.3490904,840.0
PA_841,48.86499813333333,2.3484126666666665,841.0
PA_842,48.86651976666667,2.3331079999999997,842.0
PA_843,48.866068500000004,2.3251617,843.0
PA_844,48.874223099999995,2.3101823500000003,844.0
PA_845,48.87244793333334,2.3098535333333334,845.0
PA_846,48.86476596666666,2.3595702333333333,846.0
PA_847,48.841589366666675,2.308004233333333,847.0
PA_848,48.8401256,2.314974533333333,848.0
PA_849,48.840532,2.323702,849.0
PA_850,48.840646633333336,2.3232394333333333,850.0
PA_851,48.842188533333335,2.3303358,851.0
PA_852,48.8594253,2.382866133333333,852.0
PA_853,48.87371856666667,2.365077166666667,853.0
PA_854,48.884393966666664,2.3560463,854.0
PA_855,48.887433433333335,2.3359086000000002,855.0
PA_856,48.88651066666667,2.3413360666666665,856.0
PA_857,48.8863696,2.3405715666666667,857.0
PA_858,48.878812700000005,2.3369623,858.0
PA_859,48.869759933333334,2.3515790333333335,859.0
PA_860,48.861327800000005,2.339832766666667,860.0
PA_861,48.8618271,2.370085566666667,861.0
PA_862,48.873267133333336,2.309450733333333,862.0
PA_863,48.816734,2.347442,863.0
PA_864,48.87858083333333,2.3374520666666667,864.0
PA_865,48.88123843333333,2.331516666666667,865.0
PA_866,48.88060193333333,2.3314929,866.0
PA_867,48.880959499999996,2.312026433333333,867.0
PA_868,48.86979323333333,2.3232189333333335,868.0
PA_869,48.871899125,2.364585725,869.0
PA_870,48.871776624999995,2.364546725,870.0
PA_871,48.85491043333334,2.3990861333333333,871.0
PA_872,48.88191129999999,2.3688859,872.0
PA_873,48.853192666666665,2.3461637,873.0
PA_874,48.85303903333334,2.3456378,874.0
PA_875,48.82542623333333,2.353854266666667,875.0
PA_876,48.826574550000004,2.3642371,876.0
PA_877,48.856137,2.4248434333333333,877.0
PA_878,48.85869533333334,2.3627353333333367,878.0
PA_879,48.85604320000001,2.3713550333333333,879.0
PA_880,48.8589593,2.3299343333333336,880.0
PA_881,48.85819333333333,2.3282503333333366,881.0
PA_882,48.86861986666667,2.3669781000000003,882.0
PA_883,48.889526366666665,2.3712816666666665,883.0
PA_884,48.881575733333335,2.3659269333333337,884.0
PA_885,48.8773407,2.2947086999999997,885.0
PA_886,48.85354053333333,2.3803960666666666,886.0
PA_887,48.828011233333335,2.389613033333333,887.0
PA_888,48.85467566666667,2.3721393333333336,888.0
PA_889,48.89116253333333,2.3736952666666666,889.0
PA_890,48.894506299999996,2.334261966666667,890.0
PA_891,48.886033133333335,2.3172816333333333,891.0
PA_892,48.873752200000006,2.3098673333333335,892.0
PA_893,48.86449566666666,2.3327310666666663,893.0
PA_894,48.868842400000005,2.3370610666666667,894.0
PA_895,48.90042943333333,2.3871713333333333,895.0
PA_896,48.819021266666674,2.329339866666667,896.0
PA_897,48.81939726666667,2.2954616666666667,897.0
PA_898,48.8268492,2.2717237,898.0
PA_899,48.8517487,2.2780444,899.0
PA_900,48.88213223333333,2.3377575,900.0
PA_901,48.83848476666666,2.3001052,901.0
PA_902,48.84634363333333,2.3019772333333335,902.0
PA_903,48.88158433333333,2.301964133333333,903.0
PA_904,48.84996903333333,2.3787787,904.0
PA_905,48.9005272,2.371654866666667,905.0
PA_906,48.885046933333335,2.3543873666666664,906.0
PA_907,48.8997359,2.3585603,907.0
PA_908,48.853584899999994,2.3896338999999998,908.0
PA_909,48.88860353333333,2.396751266666667,909.0
PA_910,48.90346233333333,2.3919069333333334,910.0
PA_911,48.90018946666667,2.3863804666666666,911.0
PA_912,48.91542443333333,2.3574014,912.0
PA_913,48.91028723333333,2.3440836666666667,913.0
PA_914,48.900333666666675,2.2926000666666666,914.0
PA_915,48.89146946666667,2.2855386,915.0
PA_916,48.8796509,2.2949186999999998,916.0
PA_917,48.87977623333333,2.294947233333333,917.0
PA_918,48.87421908,2.31018968,918.0
PA_919,48.86431373333334,2.347724466666667,919.0
PA_920,48.875294700000005,2.4406765333333333,920.0
PA_921,48.83859136666666,2.3757137,921.0
PA_922,48.83749443333334,2.3739193333333333,922.0
PA_923,48.836991366666666,2.3900003333333335,923.0
PA_924,48.842420866666664,2.3718822,924.0
PA_925,48.850170166666665,2.362959,925.0
PA_926,48.86173616666667,2.351592833333333,926.0
PA_927,48.86122726666667,2.3677824666666667,927.0
PA_928,48.8482486,2.4347216,928.0
PA_929,48.815316,2.360387,929.0
PA_930,48.87315166666667,2.345203666666667,930.0
PA_931,48.874101,2.34736766666666,931.0
PA_932,48.86903623333333,2.3562447333333334,932.0
PA_933,48.827166033333334,2.3366106,933.0
PA_934,48.8331948,2.3101068333333337,934.0
PA_935,48.847481466666665,2.3015510999999997,935.0
PA_936,48.8417533,2.3633978,936.0
PA_937,48.83037016666666,2.346671966666667,937.0
PA_938,48.830315500000005,2.346636633333333,938.0
PA_939,48.834151033333335,2.3320664333333334,939.0
PA_940,48.827389600000004,2.3347548333333337,940.0
PA_941,48.84181783333333,2.3033521333333336,941.0
PA_942,48.825858100000005,2.3526689,942.0
PA_943,48.831279099999996,2.379027133333333,943.0
PA_944,48.85081506666666,2.3844844000000003,944.0
PA_945,48.86629986666667,2.3698571999999998,945.0
PA_946,48.8707353,2.3548249,946.0
PA_947,48.875197299999996,2.3557730333333335,947.0
PA_948,48.87102526666666,2.3532319333333334,948.0
PA_949,48.84495076666667,2.2978312333333335,949.0
PA_950,48.85045193333334,2.2932629,950.0
PA_951,48.8503378,2.2941041666666666,951.0
PA_952,48.868126200000006,2.324790966666667,952.0
PA_953,48.859247100000005,2.3547423666666667,953.0
PA_954,48.8651484,2.363057866666667,954.0
PA_955,48.86587946666666,2.3639146666666666,955.0
PA_956,48.866918999999996,2.3532926,956.0
PA_957,48.844590600000004,2.3689489333333333,957.0
PA_958,48.83618263333333,2.3922032666666664,958.0
PA_959,48.863774166666666,2.3627856333333335,959.0
PA_960,48.85828046666666,2.3895601666666666,960.0
PA_961,48.85077666666666,2.3785925999999997,961.0
PA_962,48.87682493333333,2.4065822999999997,962.0
PA_963,48.86634383333333,2.3645171,963.0
PA_964,48.8611928,2.3578709,964.0
PA_965,48.858694333333325,2.3327834333333333,965.0
PA_966,48.85558416666667,2.287756233333333,966.0
PA_967,48.8546643,2.289124033333333,967.0
PA_968,48.85658926666667,2.2866261,968.0
PA_969,48.85000133333333,2.2796825,969.0
PA_970,48.85059486666666,2.2805743333333335,970.0
PA_971,48.83018786666667,2.3349687,971.0
PA_972,48.8462855,2.4153401666666667,972.0
PA_973,48.86717873333333,2.3532234333333335,973.0
PA_974,48.867188,2.3532875,974.0
PA_975,48.867188,2.3532875,975.0
PA_976,48.868247999999994,2.3436671,976.0
PA_977,48.86606093333333,2.3517858333333335,977.0
PA_978,48.86373136666666,2.3464791999999997,978.0
PA_979,48.85088186666667,2.3612218333333335,979.0
PA_980,48.8397958,2.3831308333333334,980.0
PA_981,48.84512633333333,2.3832658,981.0
PA_982,48.844602,2.3898858,982.0
PA_983,48.865976499999995,2.4066217333333335,983.0
PA_984,48.882183133333335,2.3927891666666667,984.0
PA_985,48.879788133333335,2.3995163666666666,985.0
PA_986,48.8793945,2.384475166666667,986.0
PA_987,48.88750273333333,2.3787176666666667,987.0
PA_988,48.88375526666666,2.3506447666666666,988.0
PA_989,48.89141759999999,2.3613041,989.0
PA_990,48.88448163333334,2.3603048666666666,990.0
PA_991,48.87416223333333,2.3743126,991.0
PA_992,48.8657558,2.3635814,992.0
PA_993,48.8767531,2.408932033333333,993.0
PA_994,48.896975700000006,2.3106415666666664,994.0
PA_995,48.8864337,2.318557466666667,995.0
PA_996,48.87997063333333,2.2877966,996.0
PA_997,48.8617561,2.3508165,997.0
PA_998,48.86397756666667,2.350137833333333,998.0
PA_999,48.857783,2.380989,999.0
PA_1000,48.85956590000001,2.379489733333333,1000.0
PA_1001,48.85956590000001,2.379489733333333,1001.0
PA_1002,48.7789448,2.4408176999999998,1002.0
PA_1003,48.8788144,2.3008955,1003.0
PA_1004,48.877702666666664,2.306171266666667,1004.0
PA_1005,48.865254666666665,2.375351766666667,1005.0
PA_1006,48.87212446666666,2.3467276333333333,1006.0
