invader_name,Latitude,Longitude,number
PA_1007,48.87346266666666,2.340479,1007.0
PA_1008,48.86873906666667,2.3383971666666667,1008.0
PA_1009,48.858485066666674,2.3892189,1009.0
PA_1010,48.877219499999995,2.3878082666666667,1010.0
PA_1011,48.873489799999994,2.3526174666666666,1011.0
PA_1012,48.878535666666664,2.3452643333333234,1012.0
PA_1013,48.86009953333333,2.36122,1013.0
PA_1014,48.8515975,2.3846589000000002,1014.0
PA_1015,48.87631056666667,2.3875416,1015.0
PA_1016,48.87905493333333,2.3901877666666667,1016.0
PA_1017,48.8788235,2.3882884,1017.0
PA_1018,48.88995916666667,2.360140266666667,1018.0
PA_1019,48.87310253333334,2.3632491666666664,1019.0
PA_1020,48.8958699,2.3430026,1020.0
PA_1021,48.8955357,2.338828133333333,1021.0
PA_1022,48.890852566666666,2.3404590666666665,1022.0
PA_1023,48.857147266666665,2.3572724666666667,1023.0
PA_1024,48.85008076666667,2.3841597666666665,1024.0
PA_1025,48.87506706666667,2.3193104666666664,1025.0
PA_1026,48.83778813333333,2.521083733333333,1026.0
PA_1027,48.85676943333334,2.395574566666667,1027.0
PA_1028,48.86820816666667,2.3836839666666667,1028.0
PA_1029,48.8710505,2.3738247,1029.0
PA_1030,48.86056896666667,2.3455394999999997,1030.0
PA_1031,48.90070753333333,2.389212066666667,1031.0
PA_1032,48.8582348,2.3644045,1032.0
PA_1033,48.86108563333334,2.3669956666666665,1033.0
PA_1034,48.8612018,2.3442250333333337,1034.0
PA_1035,48.82573476666666,2.3834941,1035.0
PA_1036,48.819469,2.361984,1036.0
PA_1037,48.82599530000001,2.3571720666666667,1037.0
PA_1038,48.8567567,2.2729350333333334,1038.0
PA_1039,48.8549454,2.386142066666667,1039.0
PA_1040,48.86650153333333,2.3331088666666666,1040.0
PA_1041,48.75445286666667,2.3752290666666664,1041.0
PA_1042,48.773998500000005,2.4032454333333333,1042.0
PA_1043,48.773732233333334,2.4033433666666664,1043.0
PA_1044,48.81610286666666,2.3590389333333337,1044.0
PA_1045,48.86469903333333,2.4012416,1045.0
PA_1046,48.865033000000004,2.358514433333333,1046.0
PA_1047,48.86545783333333,2.3746655333333333,1047.0
PA_1048,48.7652937,2.3438055,1048.0
PA_1049,48.86266646666667,2.3535758666666666,1049.0
PA_1050,48.883048,2.349524,1050.0
PA_1051,48.855163833333336,2.339611666666667,1051.0
PA_1052,48.887431,2.347241766666667,1052.0
PA_1053,48.884123166666676,2.3388294999999997,1053.0
PA_1054,48.856065300000004,2.3775123,1054.0
PA_1055,48.826706933333334,2.4662668666666665,1055.0
PA_1056,48.84264566666667,2.3861571666666666,1056.0
PA_1057,48.864817800000004,2.3456007333333333,1057.0
PA_1058,48.86687383333333,2.336544433333333,1058.0
PA_1059,48.85390846666667,2.3368834,1059.0
PA_1060,48.88270549999999,2.3368863666666666,1060.0
PA_1061,48.88868243333334,2.346570266666667,1061.0
PA_1062,48.864817800000004,2.3456007333333333,1062.0
PA_1063,48.85821513333334,2.3550727,1063.0
PA_1064,48.861805000000004,2.3652886333333334,1064.0
PA_1065,48.864989333333334,2.354461466666667,1065.0
PA_1066,48.86466223333333,2.4084090000000002,1066.0
PA_1067,48.874653599999995,2.356863333333333,1067.0
PA_1068,48.85935636666667,2.3704069000000003,1068.0
PA_1069,48.868204999999996,2.3881137999999997,1069.0
PA_1070,48.848537066666665,2.3986187,1070.0
PA_1071,48.87368419999999,2.322441433333333,1071.0
PA_1072,48.873317500000006,2.3236504666666664,1072.0
PA_1073,48.87232826666667,2.3137073000000004,1073.0
PA_1074,48.8712678,2.3157251,1074.0
PA_1075,48.85322266666666,2.3361271333333335,1075.0
PA_1076,48.8517926,2.3366110333333334,1076.0
PA_1077,48.88572663333334,2.334914,1077.0
PA_1078,48.86769966666666,2.3454976999999997,1078.0
PA_1079,48.8543492,2.3777622,1079.0
PA_1080,48.86736846666667,2.3191490666666668,1080.0
PA_1081,48.859840500000004,2.35253905,1081.0
PA_1082,48.848871300000006,2.3782594666666665,1082.0
PA_1083,48.86579336666667,2.3975865666666665,1083.0
PA_1084,48.87025126666666,2.3564186,1084.0
PA_1085,48.875831000000005,2.3605819333333335,1085.0
PA_1086,48.851040966666666,2.347995666666667,1086.0
PA_1087,48.852783933333335,2.3464747,1087.0
PA_1088,48.8411594,2.356071866666667,1088.0
PA_1089,48.87205876666667,2.3089727666666664,1089.0
PA_1090,48.8842683,2.3652299666666665,1090.0
PA_1091,48.882906,2.3718452666666665,1091.0
PA_1092,48.87564786666667,2.382028633333333,1092.0
PA_1093,48.84078513333333,2.3697898333333334,1093.0
PA_1094,48.861836833333335,2.3644187666666667,1094.0
PA_1095,48.84737023333333,2.395095233333333,1095.0
PA_1096,48.869562,2.4303069666666666,1096.0
PA_1097,48.86147236666667,2.3412247333333336,1097.0
PA_1098,48.852547300000005,2.389260966666667,1098.0
PA_1099,48.868494733333335,2.3884809333333332,1099.0
PA_1100,48.865445466666664,2.3366647,1100.0
PA_1101,48.869979066666666,2.3115797666666666,1101.0
PA_1102,48.858909399999995,2.3623218,1102.0
PA_1103,48.829147166666665,2.353406366666667,1103.0
PA_1104,48.83422913333334,2.3644246,1104.0
PA_1105,48.88456873333333,2.3634149,1105.0
PA_1106,48.890936966666665,2.3454276333333333,1106.0
PA_1107,48.8532399,2.3426473666666667,1107.0
PA_1108,48.826848,2.363756,1108.0
PA_1109,48.82332663333333,2.365514,1109.0
PA_1110,48.84574716666666,2.4138345666666665,1110.0
PA_1111,48.881693799999994,2.2713135333333336,1111.0
PA_1112,48.8898462,2.2501948333333335,1112.0
PA_1113,48.88293663333334,2.2398474,1113.0
PA_1114,48.885126533333334,2.3268326666666668,1114.0
PA_1115,48.859697633333326,2.3884931,1115.0
PA_1116,48.8523082,2.4042272666666666,1116.0
PA_1117,49.0043699,2.5672450666666666,1117.0
PA_1118,48.87746393333333,2.477101766666667,1118.0
PA_1119,48.862517233333335,2.4159846999999997,1119.0
PA_1120,48.84100903333333,2.398865433333333,1120.0
PA_1121,48.84734926666667,2.4035392666666664,1121.0
PA_1122,48.89618196666667,2.3843072999999997,1122.0
PA_1123,48.83423546666666,2.3057199333333336,1123.0
PA_1124,48.87314456666667,2.3394602333333334,1124.0
PA_1125,48.87429476666667,2.3305170333333334,1125.0
PA_1126,48.871167633333336,2.3243327333333332,1126.0
PA_1127,48.8602313,2.3637759999999997,1127.0
PA_1128,48.85681036666667,2.4046930666666664,1128.0
PA_1129,48.847191333333335,2.3749987333333333,1129.0
PA_1130,48.84456980000001,2.3722963666666668,1130.0
PA_1131,48.8396055,2.3959564666666666,1131.0
PA_1132,48.8363783,2.390806833333333,1132.0
PA_1133,48.84535996666667,2.4091680666666666,1133.0
PA_1134,48.827182,2.366977,1134.0
PA_1135,48.8492395,2.389533333333333,1135.0
PA_1136,48.835882,2.391304,1136.0
PA_1137,48.89502006666667,2.4098244666666666,1137.0
PA_1138,48.898335233333334,2.406633633333333,1138.0
PA_1139,48.8740325,2.3853820666666667,1139.0
PA_1140,48.866476500000005,2.3359615666666667,1140.0
PA_1141,48.848384900000006,2.3042346000000005,1141.0
PA_1142,48.84980466666667,2.400218766666667,1142.0
PA_1143,48.8758525,2.2868349,1143.0
PA_1144,48.87475713333333,2.2841960333333335,1144.0
PA_1145,48.82688566666667,2.3820802000000003,1145.0
PA_1146,48.86275176666667,2.3870869333333338,1146.0
PA_1147,48.8730066,2.363942766666667,1147.0
PA_1148,48.8820694,2.368968133333333,1148.0
PA_1149,48.85107046666667,2.3988167333333332,1149.0
PA_1150,48.844916133333335,2.3643934,1150.0
PA_1151,48.8647633,2.3286932,1151.0
PA_1152,48.85333546666667,2.3612670666666666,1152.0
PA_1153,48.85459113333334,2.3625981,1153.0
PA_1154,48.86856286666667,2.363252966666667,1154.0
PA_1155,48.85772253333332,2.4144475666666665,1155.0
PA_1156,48.85656863333333,2.3568570333333336,1156.0
PA_1157,48.86391533333333,2.3548173,1157.0
PA_1158,48.85116253333333,2.3981748,1158.0
PA_1159,48.878465733333336,2.298681966666667,1159.0
PA_1160,48.87469253333333,2.3058942333333334,1160.0
PA_1161,48.8586033,2.3590283,1161.0
PA_1162,48.862035600000006,2.3487395666666666,1162.0
PA_1163,48.87117633333333,2.3610702666666668,1163.0
PA_1164,48.88515613333334,2.3036480333333333,1164.0
PA_1165,48.86807783333333,2.3487812,1165.0
PA_1166,48.852445666666675,2.3569739,1166.0
PA_1167,48.84980916666667,2.3325939333333334,1167.0
PA_1168,48.88676746666667,2.3003881666666666,1168.0
PA_1169,48.89895513333334,2.3594982666666664,1169.0
PA_1170,48.864159199999996,2.355420666666667,1170.0
PA_1171,48.846869633333334,2.347799966666667,1171.0
PA_1172,48.8588301,2.3506459,1172.0
PA_1173,48.840327333333335,2.3707948333333335,1173.0
PA_1174,48.836992066666674,2.3911339666666667,1174.0
PA_1175,48.8774103,2.342371266666667,1175.0
PA_1176,48.877407033333334,2.3422559333333335,1176.0
PA_1177,48.8688041,2.3402321,1177.0
PA_1178,48.821543633333334,2.3685251,1178.0
PA_1179,48.83078220000001,2.356649733333333,1179.0
PA_1180,48.83510666666666,2.3533331,1180.0
PA_1181,48.8748004,2.328579533333333,1181.0
PA_1182,48.880834933333325,2.2900648666666665,1182.0
PA_1183,48.845604933333334,2.4029333333333334,1183.0
PA_1184,48.76239856666666,2.340415933333333,1184.0
PA_1185,48.85344176666666,2.3794503666666666,1185.0
PA_1186,48.85371006666667,2.399501466666667,1186.0
PA_1187,48.882106300000004,2.4027089333333334,1187.0
PA_1188,48.84250533333333,2.3348569666666665,1188.0
PA_1189,48.844154233333335,2.3503818333333335,1189.0
PA_1190,48.852591,2.3344007,1190.0
PA_1191,48.8147964,2.355438933333333,1191.0
PA_1192,48.81480685,2.35545815,1192.0
PA_1193,48.8148378,2.3554908666666665,1193.0
PA_1194,48.81483135,2.35547915,1194.0
PA_1195,48.8148378,2.3554908666666665,1195.0
PA_1196,48.841112,2.3133331666666668,1196.0
PA_1197,48.843881333333336,2.3224220333333334,1197.0
PA_1198,48.84227036666667,2.3296919,1198.0
PA_1199,48.82156066666667,2.3524175,1199.0
PA_1200,48.8525309,2.347299666666667,1200.0
PA_1201,48.864385,2.3732491000000002,1201.0
PA_1202,48.88328066666667,2.3016658666666667,1202.0
PA_1203,48.84782813333334,2.3408924,1203.0
PA_1204,48.85229223333334,2.4032551666666664,1204.0
PA_1205,48.835448066666665,2.368741566666667,1205.0
PA_1206,48.86621076666666,2.3688111666666667,1206.0
PA_1207,48.87312513333333,2.3613416333333332,1207.0
PA_1208,48.833956199999996,2.3094207333333334,1208.0
PA_1209,48.852185999999996,2.3389164333333334,1209.0
PA_1210,48.86885383333333,2.3377576666666666,1210.0
PA_1211,48.86541256666667,2.3850298666666667,1211.0
PA_1212,48.87138946666666,2.3607783666666666,1212.0
PA_1213,48.860870733333336,2.3485540666666664,1213.0
PA_1214,48.84297913333333,2.4018209666666666,1214.0
PA_1215,48.867572800000005,2.3332837,1215.0
PA_1216,48.873701133333334,2.285237066666667,1216.0
PA_1217,48.8638862,2.320172166666667,1217.0
PA_1218,48.89067776666667,2.3764849666666668,1218.0
PA_1219,48.87558786666667,2.398846366666667,1219.0
PA_1220,48.87169753333333,2.3525791999999996,1220.0
PA_1221,48.84452723333334,2.3519056666666667,1221.0
PA_1222,48.863943199999994,2.3809045666666666,1222.0
PA_1223,48.85785106666666,2.277927233333333,1223.0
PA_1224,48.84490616666667,2.4056483666666666,1224.0
PA_1225,48.84690173333333,2.4084712666666666,1225.0
PA_1226,48.84689993333333,2.4084174,1226.0
PA_1227,48.844421399999995,2.381715666666667,1227.0
PA_1228,48.83447933333334,2.3573687,1228.0
PA_1229,48.87671793333334,2.3395973333333333,1229.0
PA_1230,48.8735756,2.3347487333333334,1230.0
PA_1231,48.88836463333333,2.3920891333333336,1231.0
PA_1232,48.895272766666665,2.345916133333333,1232.0
PA_1233,48.88559706666666,2.349861133333333,1233.0
PA_1234,48.7916274,2.8691543,1234.0
PA_1235,48.840437333333334,2.3460077,1235.0
PA_1236,48.84044285,2.3460814,1236.0
PA_1237,48.888390799999996,2.3921887,1237.0
PA_1238,48.93610913333333,2.4047689,1238.0
PA_1239,48.92093946666666,2.4111013666666667,1239.0
PA_1240,48.83349013333333,2.3629873,1240.0
PA_1241,48.8496029,2.355816966666666,1241.0
PA_1242,48.849867999999994,2.4025541666666665,1242.0
PA_1243,48.85936776666667,2.3888575,1243.0
PA_1244,48.86266403333334,2.3674724,1244.0
PA_1245,48.8501143,2.355188933333333,1245.0
PA_1246,48.8528305,2.3520508,1246.0
PA_1247,48.8812416,2.402403533333333,1247.0
PA_1248,48.86410896666666,2.3704786666666666,1248.0
PA_1249,48.8574975,2.354409233333333,1249.0
PA_1250,48.864017933333336,2.408083366666667,1250.0
PA_1251,48.879420100000004,2.2916415333333333,1251.0
PA_1252,48.8661333,2.2861808333333333,1252.0
PA_1253,48.8659034,2.3037294999999998,1253.0
PA_1254,48.868786666666665,2.3037424333333334,1254.0
PA_1255,48.866565900000005,2.3406723,1255.0
PA_1256,48.87759563333333,2.3520052333333332,1256.0
PA_1257,48.8646161,2.300773133333333,1257.0
PA_1258,48.85416526666666,2.3710720333333333,1258.0
PA_1259,48.83273323333333,2.4931304333333335,1259.0
PA_1260,48.86075376666667,2.3409674333333332,1260.0
PA_1261,48.838302999999996,2.3888899666666665,1261.0
PA_1262,48.863508233333334,2.340445433333333,1262.0
PA_1263,48.85841013333334,2.3421958333333333,1263.0
PA_1264,48.8601621,2.3421427666666665,1264.0
PA_1265,48.86030816666666,2.3521094666666666,1265.0
PA_1266,48.866667400000004,2.3580431,1266.0
PA_1267,48.849561599999994,2.3959931,1267.0
PA_1268,48.85837670000001,2.3426529666666664,1268.0
PA_1269,48.8662641,2.3355721000000003,1269.0
PA_1270,48.886480766666665,2.3747411666666665,1270.0
PA_1271,48.83608756666666,2.483878466666667,1271.0
PA_1272,48.835511499999996,2.3028171,1272.0
PA_1273,48.84567513333334,2.3544496333333336,1273.0
PA_1274,48.83485696666667,2.2840108666666663,1274.0
PA_1275,48.882633999999996,2.343900666666667,1275.0
PA_1276,48.886687800000004,2.3406089333333333,1276.0
PA_1277,48.866458566666665,2.3729123,1277.0
PA_1278,48.87429843333334,2.331246466666667,1278.0
PA_1279,48.8288023,2.2995322666666667,1279.0
PA_1280,48.882174899999995,2.3156527666666666,1280.0
PA_1281,48.86544326666667,2.360308266666667,1281.0
PA_1282,48.8460907,2.4236703333333334,1282.0
PA_1283,48.85967350000001,2.345935266666667,1283.0
PA_1284,48.893937566666665,2.304527766666667,1284.0
PA_1285,48.8631784,2.4131118666666667,1285.0
PA_1286,48.8632738,2.448724,1286.0
PA_1287,48.861932599999996,2.4232710333333336,1287.0
PA_1288,48.8837859,2.3712591,1288.0
PA_1289,48.86445223333334,2.3007885,1289.0
PA_1290,48.86447163333333,2.3007893999999998,1290.0
PA_1291,48.85910476666667,2.439608766666667,1291.0
PA_1292,48.890180566666665,2.339035366666667,1292.0
PA_1293,48.835938066666664,2.3584986333333333,1293.0
PA_1294,48.872433300000004,2.3137905,1294.0
PA_1295,48.8600186,2.3500922333333336,1295.0
PA_1296,48.8237375,2.3224833,1296.0
PA_1297,48.84446533333334,2.3901253,1297.0
PA_1298,48.83357926666667,2.2427144666666665,1298.0
PA_1299,48.85421223333333,2.3388381666666667,1299.0
PA_1300,48.820742300000006,2.375936766666667,1300.0
PA_1301,48.856155066666666,2.382559333333333,1301.0
PA_1302,48.8826101,2.361556166666667,1302.0
PA_1303,48.86007573333333,2.3665397333333336,1303.0
PA_1304,48.84787886666667,2.350842566666667,1304.0
PA_1305,48.847863000000004,2.35082335,1305.0
PA_1306,48.81998223333333,2.3106942,1306.0
PA_1307,48.83640546666667,2.3796874,1307.0
PA_1308,48.8336055,2.2440478,1308.0
PA_1309,48.847007,2.2745454666666665,1309.0
PA_1310,48.87293916666667,2.3160508666666666,1310.0
PA_1311,48.8600497,2.3077335333333333,1311.0
PA_1312,48.85809606666666,2.3092618,1312.0
PA_1313,48.892541066666666,2.3416558,1313.0
PA_1314,48.839809833333334,2.3498332333333334,1314.0
PA_1315,48.823465266666666,2.3253292,1315.0
PA_1316,48.824775433333336,2.3623130999999997,1316.0
PA_1317,48.853474866666666,2.342468766666667,1317.0
PA_1318,48.8731845,2.353135233333333,1318.0
PA_1319,48.87830663333333,2.3426491,1319.0
PA_1320,48.8789588,2.3446686666666667,1320.0
PA_1321,48.876742966666676,2.3486331000000003,1321.0
PA_1322,48.875196700000004,2.3408059666666667,1322.0
PA_1323,48.8494883,2.4038091,1323.0
PA_1324,48.8745308,2.3549286333333335,1324.0
PA_1325,48.87571929999999,2.3491306,1325.0
PA_1326,48.8770662,2.3480331333333333,1326.0
PA_1327,48.876666666666665,2.351403233333333,1327.0
PA_1328,48.87510003333333,2.3517812,1328.0
PA_1329,48.87586986666667,2.347725366666667,1329.0
PA_1330,48.83625266666667,2.3549401999999997,1330.0
PA_1331,48.82693766666667,2.3545062666666667,1331.0
PA_1332,48.84755353333333,2.3530952666666667,1332.0
PA_1333,48.86898953333333,2.3311255,1333.0
PA_1334,48.86834856666667,2.3301149,1334.0
PA_1335,48.837469399999996,2.2552634333333335,1335.0
PA_1336,48.85039773333333,2.385514366666667,1336.0
PA_1337,48.85207449999999,2.3371224666666666,1337.0
PA_1338,48.8431417,2.349488866666667,1338.0
PA_1339,48.845126099999995,2.4316316666666666,1339.0
PA_1340,48.876581933333334,2.3443014333333334,1340.0
PA_1341,48.84760923333334,2.4310857,1341.0
PA_1342,48.853966500000006,2.303788966666666,1342.0
PA_1343,48.856406533333335,2.309638233333333,1343.0
PA_1344,48.854286300000005,2.3501117666666667,1344.0
PA_1345,48.82107746666666,2.4168206,1345.0
PA_1346,48.849136466666664,2.3674679666666667,1346.0
PA_1347,48.86697813333333,2.3619911666666664,1347.0
PA_1348,48.8182185,2.4242388333333333,1348.0
PA_1349,48.830254333333336,2.3342469,1349.0
PA_1350,48.847199,2.317914,1350.0
PA_1351,48.841848,2.325479,1351.0
PA_1352,48.825731,2.360137,1352.0
PA_1353,48.832787,2.355016,1353.0
PA_1354,48.88067,2.360431,1354.0
PA_1355,48.877247,2.354811,1355.0
PA_1356,48.848051,2.392846,1356.0
PA_1357,48.87968,2.32403,1357.0
PA_1358,48.845624,2.342319,1358.0
PA_1359,48.848891,2.342013,1359.0
PA_1360,48.846042,2.343019,1360.0
PA_1361,48.859462,2.370537,1361.0
PA_1362,48.849187,2.391903,1362.0
PA_1363,48.886605,2.377463,1363.0
PA_1364,48.855164,2.419351,1364.0
PA_1365,48.850272,2.358674,1365.0
PA_1366,48.85137,2.37634,1366.0
PA_1367,48.886719,2.29596,1367.0
PA_1368,48.865088,2.443442,1368.0
PA_1369,48.904005,2.359106,1369.0
PA_1370,48.84147,2.353741,1370.0
PA_1371,48.827832,2.342522,1371.0
PA_1372,48.895855,2.346609,1372.0
PA_1373,48.865095,2.347384,1373.0
PA_1374,48.85767,2.368618,1374.0
PA_1375,48.863173,2.387689,1375.0
PA_1376,48.80272,2.42844,1376.0
PA_1377,48.8955,2.328048,1377.0
PA_1378,48.825606,2.207041,1378.0
PA_1379,48.82426,2.211876,1379.0
PA_1380,48.852444,2.344784,1380.0
PA_1381,48.863603,2.425093,1381.0
PA_1382,48.90133,2.34393,1382.0
PA_1383,48.84314,2.36379,1383.0
PA_1384,48.841148,2.352861,1384.0
PA_1385,48.865518,2.293006,1385.0
PA_1386,48.827843,2.275555,1386.0
PA_1387,48.820094,2.310909,1387.0
PA_1388,48.80819,2.241036,1388.0
PA_1389,48.813576,2.246601,1389.0
PA_1390,48.829516,2.262607,1390.0
PA_1391,48.813413,2.389114,1391.0
PA_1392,48.871013,2.34982,1392.0
PA_1393,48.81102,2.384178,1393.0
PA_1394,48.889173,2.319612,1394.0
PA_1395,48.864532,2.346783,1395.0
PA_1396,48.890105,2.303452,1396.0
PA_1397,48.869855,2.319257,1397.0
PA_1398,48.891203,2.317949,1398.0
PA_1399,48.89351,2.33337,1399.0
PA_1400,48.816723,2.364213,1400.0
PA_1401,48.852234,2.48951,1401.0
PA_1402,48.876339,2.414624,1402.0
PA_1403,48.832218,2.25343,1403.0
PA_1404,48.845257,2.370876,1404.0
PA_1405,48.830569,2.492884,1405.0
PA_1406,48.886993,2.313772,1406.0
PA_1407,48.849721,2.345072,1407.0
PA_1408,48.900471,2.367302,1408.0
PA_1409,48.81045,2.3502,1409.0
PA_1410,48.887532,2.320344,1410.0
PA_1411,48.85871,2.2757,1411.0
PA_1412,48.88794,2.307107,1412.0
PA_1413,48.866212,2.293588,1413.0
PA_1414,48.844979,2.436589,1414.0
PA_1415,48.81849,2.383889,1415.0
PA_1416,48.821266,2.250127,1416.0
PA_1417,48.842906,2.362192,1417.0
PA_1418,48.849389,2.303341,1418.0
PA_1419,48.868935,2.362326,1419.0
PA_1420,48.847205,2.383652,1420.0
PA_1421,48.852627,2.407411,1421.0
PA_1422,48.757865,2.348017,1422.0
PA_1423,48.870216,2.347786,1423.0
PA_1424,48.859587,2.369238,1424.0
PA_1425,48.855821,2.371851,1425.0
PA_1426,48.880106,2.258447,1426.0
PA_1427,48.880106,2.258447,1427.0
PA_1428,48.870968,2.275511,1428.0
PA_1429,48.832224,2.280645,1429.0
PA_1430,48.888272,2.299683,1430.0
PA_1431,48.858271,2.294608,1431.0
PA_1432,48.85953,2.35116,1432.0
PA_1433,48.841104,2.352405,1433.0
PA_1434,48.855267,2.432581,1434.0
PA_1435,48.93324,2.308266,1435.0
PA_1436,48.862793,2.276521,1436.0
PA_1437,48.84511,2.261539,1437.0
PA_1438,48.887448,2.318758,1438.0
PA_1439,48.858983,2.304337,1439.0
PA_1440,48.836192,2.400222,1440.0
PA_1441,48.852146,2.346653,1441.0
PA_1442,48.863137,2.296545,1442.0
PA_1443,48.691253,2.610455,1443.0
PA_1444,48.850426,2.344707,1444.0
PA_1445,48.841359,2.307184,1445.0
PA_1446,48.844445,2.318149,1446.0
PA_1447,48.83255,2.304369,1447.0
PA_1448,48.844731,2.293039,1448.0
PA_1449,48.858191,2.311045,1449.0
PA_1450,48.860695,2.320991,1450.0
PA_1451,48.846696,2.41065,1451.0
PA_1452,48.86551,2.372447,1452.0
PA_1453,48.846367,2.308957,1453.0
PA_1454,48.842022,2.281349,1454.0
PA_1455,48.88006,2.331212,1455.0
PA_1456,48.868365,2.358539,1456.0
PA_1457,48.857302,2.375646,1457.0
PA_1458,48.875709,2.343698,1458.0
PA_1459,48.872148,2.343307,1459.0
PA_1460,48.856619,2.444376,1460.0
PA_1461,48.846287,2.379519,1461.0
PA_1462,48.891362,2.319239,1462.0
PA_1463,48.848568,2.347903,1463.0
PA_1464,48.848214,2.346976,1464.0
PA_1465,48.898045,2.386217,1465.0
PA_1466,48.853363,2.346179,1466.0
PA_1467,48.82302,2.543613,1467.0
PA_1468,48.853912,2.37278,1468.0
PA_1469,48.874047,2.363789,1469.0
PA_1470,48.870765,2.348466,1470.0
PA_1471,48.880264,2.366811,1471.0
PA_1472,48.843649,2.293269,1472.0
PA_1473,48.864819,2.35822,1473.0
PA_1474,48.85644,2.353,1474.0
PA_1475,48.85644,2.353,1475.0
PA_1476,48.862209,2.297293,1476.0
PA_1477,48.861837,2.373032,1477.0
PA_1478,48.850768,2.342319,1478.0
PA_1479,48.887845,2.353636,1479.0
PA_1480,48.863118,2.347904,1480.0
PA_1481,48.870334,2.381666,1481.0
PA_1482,48.746125,2.446424,1482.0
PA_1483,48.869978,2.352411,1483.0
PA_1484,48.849017,2.40999,1484.0
PA_1485,48.858509,2.350597,1485.0
PA_1486,48.817968,2.413656,1486.0
PA_1487,48.866433,2.334367,1487.0
PA_1488,48.880222,2.286177,1488.0
PA_1489,48.87728,2.36975,1489.0
PA_1490,48.876486,2.341458,1490.0
PA_1491,48.8227169423565,2.32599098366814,1491.0
PA_1492,48.8227169423565,2.32599098366814,1492.0
PA_1493,48.8227169423565,2.32599098366814,1493.0
PA_1494,48.8227169423565,2.32599098366814,1494.0
PA_1495,48.829201,2.380502,1495.0
PA_1496,48.861674,2.348222,1496.0
PA_1497,48.863206,2.364256,1497.0
PA_1498,48.837282,2.348962,1498.0
PA_1499,48.855059,2.324768,1499.0
PA_1500,48.860829,2.352946,1500.0
PA_1501,48.853431,2.353789,1501.0
PA_1502,48.853431,2.353789,1502.0
PA_1503,48.8513227979547,2.35001459787752,1503.0
PA_1504,48.859272,2.349543,1504.0
PA_1505,48.8697104758419,2.36185002116136,1505.0
PA_1508,48.8541263633889,2.36236029779066,1508.0
PA_1509,48.8554376544274,2.35867333572967,1509.0
PA_1510,48.8680908113356,2.34824321504403,1510.0
PA_1511,48.8563635714136,2.36583810114811,1511.0
PA_1512,48.855627,2.351418,1512.0
PA_1513,48.848329,2.28102,1513.0
PA_1514,48.86427,2.310702,1514.0
PA_1515,48.856818,2.341748,1515.0
PA_1516,48.849505,2.36029,1516.0
PA_1517,48.833803,2.382641,1517.0
PA_1518,48.8533336071052,2.3340788755877,1518.0
PA_1519,48.852778773682,2.35956510386428,1519.0
PA_1520,48.8851561590163,2.35529345787205,1520.0
PA_1521,48.871888,2.297044,1521.0
PA_1522,48.877534,2.303576,1522.0
PA_1523,48.866582,2.337404,1523.0
